"id","lastyearend","taxon.name","latitude","longitude","uri","Evidence_of_Presence","Life_Stage","Gall_phenophase","phenostage","doy","total32","yr1AGDD32","total50","yr1AGDD50","obsdate","lastyear50","lastyear32","Gall_phenophaseyr2","phenostage2","percent32","currentyearend","currentyear32","currentyear50","percent50","wrapdoy"
105735014,"2021-12-31","Eurosta solidaginis",44.5510141997,-93.8843714,"https://www.inaturalist.org/observations/105735014","Gall","","dormspring","dormspring",28,7117.61101150138,1.00798416138,3100.72265625,0,"2022-01-28",3100.72265625,7116.60302734,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,393
105758191,"2021-12-31","Eurosta solidaginis",39.8452620558,-86.3386052439,"https://www.inaturalist.org/observations/105758191","Gall","","dormspring","dormspring",27,8266.8850212097,34.5959587097,3571.05371094,0,"2022-01-27",3571.05371094,8232.2890625,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,392
105791058,"2021-12-31","Eurosta solidaginis",42.4557472222,-88.0193194444,"https://www.inaturalist.org/observations/105791058","Gall","","dormspring","dormspring",29,7458.045066836,8.342918396,3246.23583984,0,"2022-01-29",3246.23583984,7449.70214844,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,394
105848667,"2021-12-31","Eurosta solidaginis",44.5057568419,-93.2678943922,"https://www.inaturalist.org/observations/105848667","Gall","","dormspring","dormspring",30,6876.51074219,0,2934.18774414,0,"2022-01-30",2934.18774414,6876.51074219,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,395
105859210,"2021-12-31","Eurosta solidaginis",42.8951846346,-76.2476011656,"https://www.inaturalist.org/observations/105859210","Gall","","dormspring","dormspring",30,6791.5490875257,17.7839508057,2688.03686523,0,"2022-01-30",2688.03686523,6773.76513672,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,395
105909288,"2021-12-31","Eurosta solidaginis",43.12545,-89.6734388889,"https://www.inaturalist.org/observations/105909288","Gall","","dormspring","dormspring",30,7220.38893890381,4.42800140381,3085.66625977,0,"2022-01-30",3085.66625977,7215.9609375,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,395
105991534,"2021-12-31","Eurosta solidaginis",40.8644502721,-74.0053535499,"https://www.inaturalist.org/observations/105991534","Gall","","dormspring","dormspring",32,8900.1940841625,78.7858810425,3904.26925659055,3.63595581055,"2022-02-01",3900.63330078,8821.40820312,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,397
105991541,"2021-12-31","Eurosta solidaginis",40.8644673102,-74.0054214433,"https://www.inaturalist.org/observations/105991541","Gall","","dormspring","dormspring",32,8900.1940841625,78.7858810425,3904.26925659055,3.63595581055,"2022-02-01",3900.63330078,8821.40820312,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,397
105991551,"2021-12-31","Eurosta solidaginis",40.864262237,-74.0050118928,"https://www.inaturalist.org/observations/105991551","Gall","","dormspring","dormspring",32,8900.1940841625,78.7858810425,3904.26925659055,3.63595581055,"2022-02-01",3900.63330078,8821.40820312,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,397
106022152,"2021-12-31","Eurosta solidaginis",45.3617611807,-84.9615782407,"https://www.inaturalist.org/observations/106022152","Gall","","dormspring","dormspring",33,5885.19750976062,1.71899414062,2118.40917969,0,"2022-02-02",2118.40917969,5883.47851562,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,398
106203526,"2021-12-31","Eurosta solidaginis",44.2031653279,-69.0846680515,"https://www.inaturalist.org/observations/106203526","Gall","","dormspring","dormspring",36,6525.5291137683,32.7239379883,2232.24951172,0,"2022-02-05",2232.24951172,6492.80517578,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,401
106206504,"2021-12-31","Eurosta solidaginis",44.5630716667,-92.8270116667,"https://www.inaturalist.org/observations/106206504","Gall","","dormspring","dormspring",36,6834.20178985346,0.485969543457,2905.60253906,0,"2022-02-05",2905.60253906,6833.71582031,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,401
106214901,"2021-12-31","Eurosta solidaginis",33.384788,-81.965888,"https://www.inaturalist.org/observations/106214901","Gall","","dormspring","dormspring",36,12561.883361779,515.204650879,5941.1214370753,81.8099136353,"2022-02-05",5859.31152344,12046.6787109,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,401
106260421,"2021-12-31","Eurosta solidaginis",43.0259166667,-87.9540866667,"https://www.inaturalist.org/observations/106260421","Gall","","dormspring","dormspring",37,7358.55845642215,3.34800720215,3195.5925293,0,"2022-02-06",3195.5925293,7355.21044922,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,402
106283363,"2021-12-31","Eurosta solidaginis",43.5822530792,-73.0364835262,"https://www.inaturalist.org/observations/106283363","Gall","","dormspring","dormspring",37,6505.71280288321,8.35196304321,2454.08203125,0,"2022-02-06",2454.08203125,6497.36083984,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,402
106315759,"2021-12-31","Eurosta solidaginis",40.6513212709,-74.5012307829,"https://www.inaturalist.org/observations/106315759","Gall","","dormspring","dormspring",31,8402.8477249146,66.2578811646,3596.9464607195,1.4760017395,"2022-01-31",3595.47045898,8336.58984375,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,396
106401962,"2021-12-31","Eurosta solidaginis",44.1984056964,-94.5300750104,"https://www.inaturalist.org/observations/106401962","Gall","","dormspring","dormspring",39,6991.79759215934,2.51097106934,2979.22314453,0,"2022-02-08",2979.22314453,6989.28662109,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,404
106513370,"2021-12-31","Eurosta solidaginis",40.1412916667,-84.42122,"https://www.inaturalist.org/observations/106513370","Gall","","dormspring","dormspring",41,8063.5559501635,50.2468681335,3445.18017578,0,"2022-02-10",3445.18017578,8013.30908203,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,406
106516084,"2021-12-31","Eurosta solidaginis",47.3835083333,-91.2112583333,"https://www.inaturalist.org/observations/106516084","Gall","","dormspring","dormspring",41,5462.42919922,0,1947.43652344,0,"2022-02-10",1947.43652344,5462.42919922,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,406
106545077,"2021-12-31","Eurosta solidaginis",39.428567,-77.0085114997,"https://www.inaturalist.org/observations/106545077","Gall","","dormspring","dormspring",41,8764.475646973,104.885803223,3766.70444869808,4.65293502808,"2022-02-10",3762.05151367,8659.58984375,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,406
106564850,"2021-12-31","Eurosta solidaginis",36.1274388333,-86.92858,"https://www.inaturalist.org/observations/106564850","Organism; Gall","Larva","dormspring","dormspringLarva",42,10720.205627441,268.244689941,4869.9696426442,25.9559707642,"2022-02-11",4844.01367188,10451.9609375,"dormant","dormantLarva",NA,"2022-12-31",NA,NA,NA,407
106627935,"2021-12-31","Eurosta solidaginis",28.8839827547,-95.5845704924,"https://www.inaturalist.org/observations/106627935","Gall","","dormspring","dormspring",43,14946.21081538,864.80065918,7882.252975468,203.867721558,"2022-02-12",7678.38525391,14081.4101562,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,408
106636405,"2021-12-31","Eurosta solidaginis",40.3983657657,-75.4927790165,"https://www.inaturalist.org/observations/106636405","Gall","","dormspring","dormspring",43,8337.7319946314,93.9868774414,3528.75304412529,1.28697967529,"2022-02-12",3527.46606445,8243.74511719,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,408
106682058,"2021-12-31","Eurosta solidaginis",38.9255916667,-77.2888866667,"https://www.inaturalist.org/observations/106682058","Gall","","dormspring","dormspring",42,9634.531845095,170.450790405,4315.2090263317,14.4180107117,"2022-02-11",4300.79101562,9464.08105469,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,407
106851994,"2021-12-31","Eurosta solidaginis",40.5362929676,-74.5827263371,"https://www.inaturalist.org/observations/106851994","Gall","","dormspring","dormspring",40,8589.0288391088,94.6528625488,3702.13914489434,2.05198669434,"2022-02-09",3700.0871582,8494.37597656,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,405
106880143,"2021-12-31","Eurosta solidaginis",40.6202686139,-79.1766883252,"https://www.inaturalist.org/observations/106880143","Gall","","dormspring","dormspring",47,7714.4285659815,79.8748550415,3137.8666686993,0.404998779297,"2022-02-16",3137.46166992,7634.55371094,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,412
106887582,"2021-12-31","Eurosta solidaginis",43.1768662865,-87.9357263446,"https://www.inaturalist.org/observations/106887582","Gall","","dormspring","dormspring",47,7048.23217391843,2.96996688843,2957.02856445,0,"2022-02-16",2957.02856445,7045.26220703,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,412
106887592,"2021-12-31","Eurosta solidaginis",43.1764638889,-87.9354277778,"https://www.inaturalist.org/observations/106887592","Gall","","dormspring","dormspring",47,7048.23217391843,2.96996688843,2957.02856445,0,"2022-02-16",2957.02856445,7045.26220703,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,412
106887613,"2021-12-31","Eurosta solidaginis",43.1763111111,-87.935475,"https://www.inaturalist.org/observations/106887613","Gall","","dormspring","dormspring",47,7048.23217391843,2.96996688843,2957.02856445,0,"2022-02-16",2957.02856445,7045.26220703,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,412
106887647,"2021-12-31","Eurosta solidaginis",43.1764638889,-87.9354277778,"https://www.inaturalist.org/observations/106887647","Gall","","dormspring","dormspring",47,7048.23217391843,2.96996688843,2957.02856445,0,"2022-02-16",2957.02856445,7045.26220703,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,412
106888200,"2021-12-31","Eurosta solidaginis",40.864590761,-74.0054451663,"https://www.inaturalist.org/observations/106888200","Gall","","dormspring","dormspring",47,8966.164031977,144.755828857,3904.26925659055,3.63595581055,"2022-02-16",3900.63330078,8821.40820312,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,412
106888243,"2021-12-31","Eurosta solidaginis",40.8647304564,-74.0052926239,"https://www.inaturalist.org/observations/106888243","Gall","","dormspring","dormspring",47,8966.164031977,144.755828857,3904.26925659055,3.63595581055,"2022-02-16",3900.63330078,8821.40820312,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,412
106888406,"2021-12-31","Eurosta solidaginis",40.8641523162,-74.0056393782,"https://www.inaturalist.org/observations/106888406","Gall","","dormspring","dormspring",47,8966.164031977,144.755828857,3904.26925659055,3.63595581055,"2022-02-16",3900.63330078,8821.40820312,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,412
106943508,"2021-12-31","Eurosta solidaginis",42.5719066667,-72.5341,"https://www.inaturalist.org/observations/106943508","Gall","","dormspring","dormspring",48,7306.8086586011,46.9888343811,2982.2734375,0,"2022-02-17",2982.2734375,7259.81982422,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,413
107008552,"2021-12-31","Eurosta solidaginis",42.442355,-71.17839667,"https://www.inaturalist.org/observations/107008552","Gall","","dormspring","dormspring",47,7755.638854978,97.262878418,3142.73535156,0,"2022-02-16",3142.73535156,7658.37597656,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,412
107134083,"2021-12-31","Eurosta solidaginis",40.0686333333,-75.2287833333,"https://www.inaturalist.org/observations/107134083","Gall","","dormspring","dormspring",51,8939.310150146,175.661712646,3877.1797637977,9.8999786377,"2022-02-20",3867.27978516,8763.6484375,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,416
107137855,"2021-12-31","Eurosta solidaginis",44.0897132597,-93.0689089426,"https://www.inaturalist.org/observations/107137855","Gall","","dormspring","dormspring",51,6695.4044342016,1.5479888916,2816.78271484,0,"2022-02-20",2816.78271484,6693.85644531,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,416
107209316,"2021-12-31","Eurosta solidaginis",35.8527033333,-78.4974666667,"https://www.inaturalist.org/observations/107209316","Gall","","dormspring","dormspring",52,11116.770050086,489.167510986,5028.7104492175,80.0458984375,"2022-02-21",4948.66455078,10627.6025391,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,417
107211515,"2021-12-31","Eurosta solidaginis",40.2557007394,-75.0395179256,"https://www.inaturalist.org/observations/107211515","Gall","","dormspring","dormspring",52,8679.950134272,162.377868652,3705.68591308406,9.69299316406,"2022-02-21",3695.99291992,8517.57226562,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,417
107214948,"2021-12-31","Eurosta solidaginis",42.4689371041,-83.9966446619,"https://www.inaturalist.org/observations/107214948","Gall","","dormspring","dormspring",52,7160.3586006165,28.3859443665,2963.80664062,0,"2022-02-21",2963.80664062,7131.97265625,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,417
107216619,"2021-12-31","Eurosta solidaginis",42.4689371041,-83.9966446619,"https://www.inaturalist.org/observations/107216619","Gall","","dormspring","dormspring",52,7160.3586006165,28.3859443665,2963.80664062,0,"2022-02-21",2963.80664062,7131.97265625,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,417
107216620,"2021-12-31","Eurosta solidaginis",42.4689371041,-83.9966446619,"https://www.inaturalist.org/observations/107216620","Gall","","dormspring","dormspring",52,7160.3586006165,28.3859443665,2963.80664062,0,"2022-02-21",2963.80664062,7131.97265625,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,417
107251725,"2021-12-31","Eurosta solidaginis",40.8528056614,-74.9848924013,"https://www.inaturalist.org/observations/107251725","Gall","","dormspring","dormspring",53,7761.831436155,110.771865845,3151.83428955328,3.01495361328,"2022-02-22",3148.81933594,7651.05957031,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,418
107257906,"2021-12-31","Eurosta solidaginis",41.21438127,-73.82496413,"https://www.inaturalist.org/observations/107257906","Gall","","dormspring","dormspring",53,8223.179702756,130.553726196,3419.28683089835,4.17599105835,"2022-02-22",3415.11083984,8092.62597656,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,418
107287772,"2021-12-31","Eurosta solidaginis",41.988485203,-74.5011658656,"https://www.inaturalist.org/observations/107287772","Gall","","dormspring","dormspring",51,5712.7212715136,27.5489082336,1862.14294434,0,"2022-02-20",1862.14294434,5685.17236328,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,416
107329510,"2021-12-31","Eurosta solidaginis",40.6677812012,-77.9096707889,"https://www.inaturalist.org/observations/107329510","Gall","","dormspring","dormspring",54,7674.593704225,104.984817505,3091.31811523,0,"2022-02-23",3091.31811523,7569.60888672,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,419
107564794,"2021-12-31","Eurosta solidaginis",42.782975,-70.9276277778,"https://www.inaturalist.org/observations/107564794","Gall","","dormspring","dormspring",57,7575.813140865,149.057769775,2998.4825286834,5.6609954834,"2022-02-26",2992.8215332,7426.75537109,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,422
107581840,"2021-12-31","Eurosta solidaginis",41.7081720949,-87.8808454286,"https://www.inaturalist.org/observations/107581840","Gall","","dormspring","dormspring",58,8132.6581993141,49.0229454041,3644.0168457,0,"2022-02-27",3644.0168457,8083.63525391,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,423
107585086,"2021-12-31","Eurosta solidaginis",40.3163716667,-74.7422166667,"https://www.inaturalist.org/observations/107585086","Gall","","dormspring","dormspring",58,8696.628829956,211.472579956,3668.1642494158,10.8539466858,"2022-02-27",3657.31030273,8485.15625,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,423
107600352,"2021-12-31","Eurosta solidaginis",40.77658,-77.7988566667,"https://www.inaturalist.org/observations/107600352","Gall","","dormspring","dormspring",57,7878.867424015,126.872795105,3246.22576904297,1.79998779297,"2022-02-26",3244.42578125,7751.99462891,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,422
107634381,"2021-12-31","Eurosta solidaginis",39.9571550791,-79.2409666255,"https://www.inaturalist.org/observations/107634381","Gall","","dormspring","dormspring",57,6966.995361328,117.350830078,2575.98543930241,0.368984222412,"2022-02-26",2575.61645508,6849.64453125,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,422
107642259,"2021-12-31","Eurosta solidaginis",40.6332842841,-74.4979055277,"https://www.inaturalist.org/observations/107642259","Gall","","dormspring","dormspring",57,8477.489562993,188.225891113,3575.03128814885,8.53202056885,"2022-02-26",3566.49926758,8289.26367188,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,422
107644604,"2021-12-31","Eurosta solidaginis",40.7234173128,-74.8333243806,"https://www.inaturalist.org/observations/107644604","Organism; Gall","Larva","dormspring","dormspringLarva",57,7973.285476682,151.604812622,3238.97966766357,4.04998016357,"2022-02-26",3234.9296875,7821.68066406,"dormant","dormantLarva",NA,"2022-12-31",NA,NA,NA,422
107656812,"2021-12-31","Eurosta solidaginis",42.6002133333,-72.23627,"https://www.inaturalist.org/observations/107656812","Gall","","dormspring","dormspring",59,7123.3554000892,93.3568649292,2813.46065521115,0.467979431152,"2022-02-28",2812.99267578,7029.99853516,"dormant","dormant",NA,"2022-12-31",NA,NA,NA,424
